franchise_id,tbl_dt,commission_amount,sell_amount,report_file,name
250788428218,4/26/2023,385494,18757899,20230426_250788428218_YC_report.xlsx,CITY COM LTD
250784365570,4/26/2023,320286,15617362,20230426_250784365570_YC_report.xlsx,Barthazal
250784365521,4/26/2023,200581,9708075,20230426_250784365521_YC_report.xlsx,PHONECOM LTD
250784365522,4/26/2023,345538,16747459,20230426_250784365522_YC_report.xlsx,CITY COM LTD
250788329505,4/26/2023,281143,13736751,20230426_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250780003333,4/26/2023,109637,5341668,20230426_250780003333_YC_report.xlsx,Balthazar
250784365551,4/26/2023,239861,11695929,20230426_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250785128933,4/26/2023,85866,4190122,20230426_250785128933_YC_report.xlsx,CITY COM LTD
250784365506,4/26/2023,788,38214,20230426_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788357567,4/27/2023,205738,9985051,20230427_250788357567_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365522,4/27/2023,334338,16197237,20230427_250784365522_YC_report.xlsx,CITY COM LTD
250784365570,4/27/2023,287464,14033317,20230427_250784365570_YC_report.xlsx,Barthazal
250784365551,4/27/2023,236552,11514737,20230427_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250788322311,4/27/2023,446896,21775574,20230427_250788322311_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365595,4/27/2023,163034,7917471,20230427_250784365595_YC_report.xlsx,NYUNGWE CELLULAR LTD
250788428222,4/27/2023,184269,8990613,20230427_250788428222_YC_report.xlsx,PHONECOM LTD
250780003333,4/27/2023,102457,5000416,20230427_250780003333_YC_report.xlsx,Balthazar
250784365521,4/27/2023,197649,9557710,20230427_250784365521_YC_report.xlsx,PHONECOM LTD
250788329505,4/27/2023,276443,13500192,20230427_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428218,4/27/2023,340986,16625476,20230427_250788428218_YC_report.xlsx,CITY COM LTD
250785128933,4/27/2023,77518,3777026,20230427_250785128933_YC_report.xlsx,CITY COM LTD
250788428219,4/27/2023,10696,520887,20230427_250788428219_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365506,4/27/2023,164,8000,20230427_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365551,4/28/2023,253476,12328433,20230428_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250788357567,4/28/2023,240627,11660666,20230428_250788357567_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788322311,4/28/2023,453854,22108740,20230428_250788322311_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365521,4/28/2023,265714,12786736,20230428_250784365521_YC_report.xlsx,PHONECOM LTD
250788329505,4/28/2023,289423,14138303,20230428_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428222,4/28/2023,201563,9812884,20230428_250788428222_YC_report.xlsx,PHONECOM LTD
250788428218,4/28/2023,343203,16718887,20230428_250788428218_YC_report.xlsx,CITY COM LTD
250784365595,4/28/2023,204724,9918793,20230428_250784365595_YC_report.xlsx,NYUNGWE CELLULAR LTD
250785128933,4/28/2023,79374,3871256,20230428_250785128933_YC_report.xlsx,CITY COM LTD
250784365570,4/28/2023,328430,15957968,20230428_250784365570_YC_report.xlsx,Barthazal
250784365522,4/28/2023,425406,20532266,20230428_250784365522_YC_report.xlsx,CITY COM LTD
250780003333,4/28/2023,113561,5544868,20230428_250780003333_YC_report.xlsx,Balthazar
250788428219,4/28/2023,8637,420095,20230428_250788428219_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365506,4/28/2023,382,18471,20230428_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365570,4/29/2023,260558,12715600,20230429_250784365570_YC_report.xlsx,Barthazal
250788322311,4/29/2023,407503,19876599,20230429_250788322311_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365522,4/29/2023,306557,14850034,20230429_250784365522_YC_report.xlsx,CITY COM LTD
250788428218,4/29/2023,316456,15434783,20230429_250788428218_YC_report.xlsx,CITY COM LTD
250784365521,4/29/2023,155615,7547938,20230429_250784365521_YC_report.xlsx,PHONECOM LTD
250788357567,4/29/2023,195630,9491047,20230429_250788357567_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365551,4/29/2023,206289,10074349,20230429_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250788329505,4/29/2023,252707,12364635,20230429_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365595,4/29/2023,161362,7854087,20230429_250784365595_YC_report.xlsx,NYUNGWE CELLULAR LTD
250780003333,4/29/2023,97692,4766168,20230429_250780003333_YC_report.xlsx,Balthazar
250788428222,4/29/2023,161393,7887550,20230429_250788428222_YC_report.xlsx,PHONECOM LTD
250785128933,4/29/2023,76953,3746770,20230429_250785128933_YC_report.xlsx,CITY COM LTD
250788428219,4/29/2023,9404,455022,20230429_250788428219_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365506,4/29/2023,244,12100,20230429_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365551,4/30/2023,203708,9954108,20230430_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250788322311,4/30/2023,419678,20488785,20230430_250788322311_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428218,4/30/2023,319130,15590167,20230430_250788428218_YC_report.xlsx,CITY COM LTD
250788329505,4/30/2023,267395,13088490,20230430_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250780003333,4/30/2023,101896,4978259,20230430_250780003333_YC_report.xlsx,Balthazar
250788357567,4/30/2023,207529,10074806,20230430_250788357567_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428222,4/30/2023,185487,9074613,20230430_250788428222_YC_report.xlsx,PHONECOM LTD
250784365595,4/30/2023,152462,7443421,20230430_250784365595_YC_report.xlsx,NYUNGWE CELLULAR LTD
250784365521,4/30/2023,148688,7224935,20230430_250784365521_YC_report.xlsx,PHONECOM LTD
250784365522,4/30/2023,281556,13686498,20230430_250784365522_YC_report.xlsx,CITY COM LTD
250784365570,4/30/2023,301960,14727385,20230430_250784365570_YC_report.xlsx,Barthazal
250788428219,4/30/2023,5975,292041,20230430_250788428219_YC_report.xlsx,ESCALE FRANCHISEE LTD
250785128933,4/30/2023,80068,3917901,20230430_250785128933_YC_report.xlsx,CITY COM LTD
250784365506,4/30/2023,181,8902,20230430_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788322311,5/1/2023,410828,20028944,20230501_250788322311_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365521,5/1/2023,185714,8984228,20230501_250784365521_YC_report.xlsx,PHONECOM LTD
250784365522,5/1/2023,321273,15568100,20230501_250784365522_YC_report.xlsx,CITY COM LTD
250788357567,5/1/2023,198073,9615235,20230501_250788357567_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428222,5/1/2023,180555,8802951,20230501_250788428222_YC_report.xlsx,PHONECOM LTD
250784365570,5/1/2023,301908,14708285,20230501_250784365570_YC_report.xlsx,Barthazal
250788329505,5/1/2023,270432,13211122,20230501_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365551,5/1/2023,219593,10706705,20230501_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250788428218,5/1/2023,371807,18112646,20230501_250788428218_YC_report.xlsx,CITY COM LTD
250784365595,5/1/2023,180304,8755829,20230501_250784365595_YC_report.xlsx,NYUNGWE CELLULAR LTD
250780003333,5/1/2023,97476,4759750,20230501_250780003333_YC_report.xlsx,Balthazar
250785128933,5/1/2023,77595,3789138,20230501_250785128933_YC_report.xlsx,CITY COM LTD
250788428219,5/1/2023,4969,242792,20230501_250788428219_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365506,5/1/2023,230,11160,20230501_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365570,5/2/2023,301520,14680239,20230502_250784365570_YC_report.xlsx,Barthazal
250788357567,5/2/2023,226402,10979923,20230502_250788357567_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365595,5/2/2023,178329,8669616,20230502_250784365595_YC_report.xlsx,NYUNGWE CELLULAR LTD
250788428218,5/2/2023,367516,17885322,20230502_250788428218_YC_report.xlsx,CITY COM LTD
250788329505,5/2/2023,295231,14411248,20230502_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428222,5/2/2023,228523,11092245,20230502_250788428222_YC_report.xlsx,PHONECOM LTD
250788322311,5/2/2023,458307,22310078,20230502_250788322311_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365521,5/2/2023,295328,14179734,20230502_250784365521_YC_report.xlsx,PHONECOM LTD
250784365522,5/2/2023,381214,18426967,20230502_250784365522_YC_report.xlsx,CITY COM LTD
250784365551,5/2/2023,276300,13389461,20230502_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250785128933,5/2/2023,78893,3839290,20230502_250785128933_YC_report.xlsx,CITY COM LTD
250788428219,5/2/2023,5190,252711,20230502_250788428219_YC_report.xlsx,ESCALE FRANCHISEE LTD
250780003333,5/2/2023,101295,4938088,20230502_250780003333_YC_report.xlsx,Balthazar
250784365506,5/2/2023,312,15210,20230502_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788357567,5/3/2023,236651,11479049,20230503_250788357567_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428222,5/3/2023,247960,12033100,20230503_250788428222_YC_report.xlsx,PHONECOM LTD
250784365521,5/3/2023,509093,24282389,20230503_250784365521_YC_report.xlsx,PHONECOM LTD
250784365522,5/3/2023,405734,19617252,20230503_250784365522_YC_report.xlsx,CITY COM LTD
250784365570,5/3/2023,344865,16791907,20230503_250784365570_YC_report.xlsx,Barthazal
250788329505,5/3/2023,300954,14685354,20230503_250788329505_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788322311,5/3/2023,460222,22423055,20230503_250788322311_YC_report.xlsx,ESCALE FRANCHISEE LTD
250788428218,5/3/2023,479951,23304884,20230503_250788428218_YC_report.xlsx,CITY COM LTD
250784365551,5/3/2023,281629,13665816,20230503_250784365551_YC_report.xlsx,CENTRAL ALIMENTATION COM LTD
250780003333,5/3/2023,116809,5686054,20230503_250780003333_YC_report.xlsx,Balthazar
250785128933,5/3/2023,82998,4048173,20230503_250785128933_YC_report.xlsx,CITY COM LTD
250784365595,5/3/2023,172121,8361482,20230503_250784365595_YC_report.xlsx,NYUNGWE CELLULAR LTD
250788428219,5/3/2023,5550,269619,20230503_250788428219_YC_report.xlsx,ESCALE FRANCHISEE LTD
250784365506,5/3/2023,374,18250,20230503_250784365506_YC_report.xlsx,ESCALE FRANCHISEE LTD
